Timestamp,Device Name,MessageType,Data
2025-09-05 13:05:49.664773,DEBUG,Print,'EXCEPTION:__InterfaceWrapper:Update:Projector:Traceback (most recent call last):\n  File "c:\\Users\\manyr\\OneDrive\\Desktop\\RD\\DEV\\git repo\\Extron-IPCP-Link\\ServerLib\\source\\tools.py", line 1458, in __replacement_update\n    method(None, qualifier)\n  File "c:\\Users\\manyr\\OneDrive\\Desktop\\RD\\DEV\\git repo\\Extron-IPCP-Link\\ServerLib\\source\\opto_vp_UHD60_v1_0_1_0.py", line 193, in UpdatePower\n    res = self.__UpdateHelper(\'Power\', PowerCmdString, value, qualifier)\n  File "c:\\Users\\manyr\\OneDrive\\Desktop\\RD\\DEV\\git repo\\Extron-IPCP-Link\\ServerLib\\source\\opto_vp_UHD60_v1_0_1_0.py", line 261, in __UpdateHelper\n    res = self.SendAndWait(commandstring, self.DefaultResponseTimeout, deliTag=b\'\\r\')\n  File "c:\\Users\\manyr\\OneDrive\\Desktop\\RD\\DEV\\git repo\\Extron-IPCP-Link\\ServerLib\\source\\tools.py", line 1488, in SendAndWait\n    ret = self.__interface.SendAndWait(commandstring,timeout,**args)\n  File "c:\\Users\\manyr\\OneDrive\\Desktop\\RD\\DEV\\git repo\\Extron-IPCP-Link\\ServerLib\\source\\extronlib\\interface\\EthernetClientInterface.py", line 670, in SendAndWait\n    return self.__ECI.SendAndWait(data,timeout,deliTag,deliRex,deliLen)\n  File "c:\\Users\\manyr\\OneDrive\\Desktop\\RD\\DEV\\git repo\\Extron-IPCP-Link\\ServerLib\\source\\extronlib\\interface\\EthernetClientInterface.py", line 202, in SendAndWait\n    return base64.b64decode(res)\n  File "C:\\Python\\Python310\\lib\\base64.py", line 80, in b64decode\n    s = _bytes_from_decode_data(s)\n  File "C:\\Python\\Python310\\lib\\base64.py", line 45, in _bytes_from_decode_data\n    raise TypeError("argument should be a bytes-like object or ASCII "\nTypeError: argument should be a bytes-like object or ASCII string, not \'NoneType\'\n'
2025-09-05 13:05:59.678811,Projector,Command,'UpdatePower,None'
2025-09-05 13:05:59.678811,Projector,API,To Device,'~00150 1\r'
2025-09-05 13:05:59.758663,DEBUG,Print,'EXCEPTION:__InterfaceWrapper:Update:Projector:Traceback (most recent call last):\n  File "c:\\Users\\manyr\\OneDrive\\Desktop\\RD\\DEV\\git repo\\Extron-IPCP-Link\\ServerLib\\source\\tools.py", line 1458, in __replacement_update\n    method(None, qualifier)\n  File "c:\\Users\\manyr\\OneDrive\\Desktop\\RD\\DEV\\git repo\\Extron-IPCP-Link\\ServerLib\\source\\opto_vp_UHD60_v1_0_1_0.py", line 193, in UpdatePower\n    res = self.__UpdateHelper(\'Power\', PowerCmdString, value, qualifier)\n  File "c:\\Users\\manyr\\OneDrive\\Desktop\\RD\\DEV\\git repo\\Extron-IPCP-Link\\ServerLib\\source\\opto_vp_UHD60_v1_0_1_0.py", line 261, in __UpdateHelper\n    res = self.SendAndWait(commandstring, self.DefaultResponseTimeout, deliTag=b\'\\r\')\n  File "c:\\Users\\manyr\\OneDrive\\Desktop\\RD\\DEV\\git repo\\Extron-IPCP-Link\\ServerLib\\source\\tools.py", line 1488, in SendAndWait\n    ret = self.__interface.SendAndWait(commandstring,timeout,**args)\n  File "c:\\Users\\manyr\\OneDrive\\Desktop\\RD\\DEV\\git repo\\Extron-IPCP-Link\\ServerLib\\source\\extronlib\\interface\\EthernetClientInterface.py", line 670, in SendAndWait\n    return self.__ECI.SendAndWait(data,timeout,deliTag,deliRex,deliLen)\n  File "c:\\Users\\manyr\\OneDrive\\Desktop\\RD\\DEV\\git repo\\Extron-IPCP-Link\\ServerLib\\source\\extronlib\\interface\\EthernetClientInterface.py", line 202, in SendAndWait\n    return base64.b64decode(res)\n  File "C:\\Python\\Python310\\lib\\base64.py", line 80, in b64decode\n    s = _bytes_from_decode_data(s)\n  File "C:\\Python\\Python310\\lib\\base64.py", line 45, in _bytes_from_decode_data\n    raise TypeError("argument should be a bytes-like object or ASCII "\nTypeError: argument should be a bytes-like object or ASCII string, not \'NoneType\'\n'
2025-09-05 13:06:09.783158,Projector,Command,'UpdatePower,None'
2025-09-05 13:06:09.783158,Projector,API,To Device,'~00150 1\r'
2025-09-05 13:06:09.874058,DEBUG,Print,'EXCEPTION:__InterfaceWrapper:Update:Projector:Traceback (most recent call last):\n  File "c:\\Users\\manyr\\OneDrive\\Desktop\\RD\\DEV\\git repo\\Extron-IPCP-Link\\ServerLib\\source\\tools.py", line 1458, in __replacement_update\n    method(None, qualifier)\n  File "c:\\Users\\manyr\\OneDrive\\Desktop\\RD\\DEV\\git repo\\Extron-IPCP-Link\\ServerLib\\source\\opto_vp_UHD60_v1_0_1_0.py", line 193, in UpdatePower\n    res = self.__UpdateHelper(\'Power\', PowerCmdString, value, qualifier)\n  File "c:\\Users\\manyr\\OneDrive\\Desktop\\RD\\DEV\\git repo\\Extron-IPCP-Link\\ServerLib\\source\\opto_vp_UHD60_v1_0_1_0.py", line 261, in __UpdateHelper\n    res = self.SendAndWait(commandstring, self.DefaultResponseTimeout, deliTag=b\'\\r\')\n  File "c:\\Users\\manyr\\OneDrive\\Desktop\\RD\\DEV\\git repo\\Extron-IPCP-Link\\ServerLib\\source\\tools.py", line 1488, in SendAndWait\n    ret = self.__interface.SendAndWait(commandstring,timeout,**args)\n  File "c:\\Users\\manyr\\OneDrive\\Desktop\\RD\\DEV\\git repo\\Extron-IPCP-Link\\ServerLib\\source\\extronlib\\interface\\EthernetClientInterface.py", line 670, in SendAndWait\n    return self.__ECI.SendAndWait(data,timeout,deliTag,deliRex,deliLen)\n  File "c:\\Users\\manyr\\OneDrive\\Desktop\\RD\\DEV\\git repo\\Extron-IPCP-Link\\ServerLib\\source\\extronlib\\interface\\EthernetClientInterface.py", line 202, in SendAndWait\n    return base64.b64decode(res)\n  File "C:\\Python\\Python310\\lib\\base64.py", line 80, in b64decode\n    s = _bytes_from_decode_data(s)\n  File "C:\\Python\\Python310\\lib\\base64.py", line 45, in _bytes_from_decode_data\n    raise TypeError("argument should be a bytes-like object or ASCII "\nTypeError: argument should be a bytes-like object or ASCII string, not \'NoneType\'\n'
2025-09-05 13:06:19.891240,Projector,Command,'UpdatePower,None'
2025-09-05 13:06:19.891240,Projector,API,To Device,'~00150 1\r'
2025-09-05 13:06:19.962897,DEBUG,Print,'EXCEPTION:__InterfaceWrapper:Update:Projector:Traceback (most recent call last):\n  File "c:\\Users\\manyr\\OneDrive\\Desktop\\RD\\DEV\\git repo\\Extron-IPCP-Link\\ServerLib\\source\\tools.py", line 1458, in __replacement_update\n    method(None, qualifier)\n  File "c:\\Users\\manyr\\OneDrive\\Desktop\\RD\\DEV\\git repo\\Extron-IPCP-Link\\ServerLib\\source\\opto_vp_UHD60_v1_0_1_0.py", line 193, in UpdatePower\n    res = self.__UpdateHelper(\'Power\', PowerCmdString, value, qualifier)\n  File "c:\\Users\\manyr\\OneDrive\\Desktop\\RD\\DEV\\git repo\\Extron-IPCP-Link\\ServerLib\\source\\opto_vp_UHD60_v1_0_1_0.py", line 261, in __UpdateHelper\n    res = self.SendAndWait(commandstring, self.DefaultResponseTimeout, deliTag=b\'\\r\')\n  File "c:\\Users\\manyr\\OneDrive\\Desktop\\RD\\DEV\\git repo\\Extron-IPCP-Link\\ServerLib\\source\\tools.py", line 1488, in SendAndWait\n    ret = self.__interface.SendAndWait(commandstring,timeout,**args)\n  File "c:\\Users\\manyr\\OneDrive\\Desktop\\RD\\DEV\\git repo\\Extron-IPCP-Link\\ServerLib\\source\\extronlib\\interface\\EthernetClientInterface.py", line 670, in SendAndWait\n    return self.__ECI.SendAndWait(data,timeout,deliTag,deliRex,deliLen)\n  File "c:\\Users\\manyr\\OneDrive\\Desktop\\RD\\DEV\\git repo\\Extron-IPCP-Link\\ServerLib\\source\\extronlib\\interface\\EthernetClientInterface.py", line 202, in SendAndWait\n    return base64.b64decode(res)\n  File "C:\\Python\\Python310\\lib\\base64.py", line 80, in b64decode\n    s = _bytes_from_decode_data(s)\n  File "C:\\Python\\Python310\\lib\\base64.py", line 45, in _bytes_from_decode_data\n    raise TypeError("argument should be a bytes-like object or ASCII "\nTypeError: argument should be a bytes-like object or ASCII string, not \'NoneType\'\n'
2025-09-05 13:06:29.972835,Projector,Command,'UpdatePower,None'
2025-09-05 13:06:29.973855,Projector,API,To Device,'~00150 1\r'
2025-09-05 13:06:30.046668,DEBUG,Print,'EXCEPTION:__InterfaceWrapper:Update:Projector:Traceback (most recent call last):\n  File "c:\\Users\\manyr\\OneDrive\\Desktop\\RD\\DEV\\git repo\\Extron-IPCP-Link\\ServerLib\\source\\tools.py", line 1458, in __replacement_update\n    method(None, qualifier)\n  File "c:\\Users\\manyr\\OneDrive\\Desktop\\RD\\DEV\\git repo\\Extron-IPCP-Link\\ServerLib\\source\\opto_vp_UHD60_v1_0_1_0.py", line 193, in UpdatePower\n    res = self.__UpdateHelper(\'Power\', PowerCmdString, value, qualifier)\n  File "c:\\Users\\manyr\\OneDrive\\Desktop\\RD\\DEV\\git repo\\Extron-IPCP-Link\\ServerLib\\source\\opto_vp_UHD60_v1_0_1_0.py", line 261, in __UpdateHelper\n    res = self.SendAndWait(commandstring, self.DefaultResponseTimeout, deliTag=b\'\\r\')\n  File "c:\\Users\\manyr\\OneDrive\\Desktop\\RD\\DEV\\git repo\\Extron-IPCP-Link\\ServerLib\\source\\tools.py", line 1488, in SendAndWait\n    ret = self.__interface.SendAndWait(commandstring,timeout,**args)\n  File "c:\\Users\\manyr\\OneDrive\\Desktop\\RD\\DEV\\git repo\\Extron-IPCP-Link\\ServerLib\\source\\extronlib\\interface\\EthernetClientInterface.py", line 670, in SendAndWait\n    return self.__ECI.SendAndWait(data,timeout,deliTag,deliRex,deliLen)\n  File "c:\\Users\\manyr\\OneDrive\\Desktop\\RD\\DEV\\git repo\\Extron-IPCP-Link\\ServerLib\\source\\extronlib\\interface\\EthernetClientInterface.py", line 202, in SendAndWait\n    return base64.b64decode(res)\n  File "C:\\Python\\Python310\\lib\\base64.py", line 80, in b64decode\n    s = _bytes_from_decode_data(s)\n  File "C:\\Python\\Python310\\lib\\base64.py", line 45, in _bytes_from_decode_data\n    raise TypeError("argument should be a bytes-like object or ASCII "\nTypeError: argument should be a bytes-like object or ASCII string, not \'NoneType\'\n'
2025-09-05 13:06:40.066208,Projector,Command,'UpdatePower,None'
2025-09-05 13:06:40.066208,Projector,API,To Device,'~00150 1\r'
2025-09-05 13:06:40.143284,DEBUG,Print,'EXCEPTION:__InterfaceWrapper:Update:Projector:Traceback (most recent call last):\n  File "c:\\Users\\manyr\\OneDrive\\Desktop\\RD\\DEV\\git repo\\Extron-IPCP-Link\\ServerLib\\source\\tools.py", line 1458, in __replacement_update\n    method(None, qualifier)\n  File "c:\\Users\\manyr\\OneDrive\\Desktop\\RD\\DEV\\git repo\\Extron-IPCP-Link\\ServerLib\\source\\opto_vp_UHD60_v1_0_1_0.py", line 193, in UpdatePower\n    res = self.__UpdateHelper(\'Power\', PowerCmdString, value, qualifier)\n  File "c:\\Users\\manyr\\OneDrive\\Desktop\\RD\\DEV\\git repo\\Extron-IPCP-Link\\ServerLib\\source\\opto_vp_UHD60_v1_0_1_0.py", line 261, in __UpdateHelper\n    res = self.SendAndWait(commandstring, self.DefaultResponseTimeout, deliTag=b\'\\r\')\n  File "c:\\Users\\manyr\\OneDrive\\Desktop\\RD\\DEV\\git repo\\Extron-IPCP-Link\\ServerLib\\source\\tools.py", line 1488, in SendAndWait\n    ret = self.__interface.SendAndWait(commandstring,timeout,**args)\n  File "c:\\Users\\manyr\\OneDrive\\Desktop\\RD\\DEV\\git repo\\Extron-IPCP-Link\\ServerLib\\source\\extronlib\\interface\\EthernetClientInterface.py", line 670, in SendAndWait\n    return self.__ECI.SendAndWait(data,timeout,deliTag,deliRex,deliLen)\n  File "c:\\Users\\manyr\\OneDrive\\Desktop\\RD\\DEV\\git repo\\Extron-IPCP-Link\\ServerLib\\source\\extronlib\\interface\\EthernetClientInterface.py", line 202, in SendAndWait\n    return base64.b64decode(res)\n  File "C:\\Python\\Python310\\lib\\base64.py", line 80, in b64decode\n    s = _bytes_from_decode_data(s)\n  File "C:\\Python\\Python310\\lib\\base64.py", line 45, in _bytes_from_decode_data\n    raise TypeError("argument should be a bytes-like object or ASCII "\nTypeError: argument should be a bytes-like object or ASCII string, not \'NoneType\'\n'
2025-09-05 13:06:50.163901,Projector,Command,'UpdatePower,None'Timestamp,Device Name,MessageType,Data
2025-09-05 13:06:50.163901,Projector,API,To Device,'~00150 1\r'
2025-09-05 13:06:50.242642,DEBUG,Print,'EXCEPTION:__InterfaceWrapper:Update:Projector:Traceback (most recent call last):\n  File "c:\\Users\\manyr\\OneDrive\\Desktop\\RD\\DEV\\git repo\\Extron-IPCP-Link\\ServerLib\\source\\tools.py", line 1458, in __replacement_update\n    method(None, qualifier)\n  File "c:\\Users\\manyr\\OneDrive\\Desktop\\RD\\DEV\\git repo\\Extron-IPCP-Link\\ServerLib\\source\\opto_vp_UHD60_v1_0_1_0.py", line 193, in UpdatePower\n    res = self.__UpdateHelper(\'Power\', PowerCmdString, value, qualifier)\n  File "c:\\Users\\manyr\\OneDrive\\Desktop\\RD\\DEV\\git repo\\Extron-IPCP-Link\\ServerLib\\source\\opto_vp_UHD60_v1_0_1_0.py", line 261, in __UpdateHelper\n    res = self.SendAndWait(commandstring, self.DefaultResponseTimeout, deliTag=b\'\\r\')\n  File "c:\\Users\\manyr\\OneDrive\\Desktop\\RD\\DEV\\git repo\\Extron-IPCP-Link\\ServerLib\\source\\tools.py", line 1488, in SendAndWait\n    ret = self.__interface.SendAndWait(commandstring,timeout,**args)\n  File "c:\\Users\\manyr\\OneDrive\\Desktop\\RD\\DEV\\git repo\\Extron-IPCP-Link\\ServerLib\\source\\extronlib\\interface\\EthernetClientInterface.py", line 670, in SendAndWait\n    return self.__ECI.SendAndWait(data,timeout,deliTag,deliRex,deliLen)\n  File "c:\\Users\\manyr\\OneDrive\\Desktop\\RD\\DEV\\git repo\\Extron-IPCP-Link\\ServerLib\\source\\extronlib\\interface\\EthernetClientInterface.py", line 202, in SendAndWait\n    return base64.b64decode(res)\n  File "C:\\Python\\Python310\\lib\\base64.py", line 80, in b64decode\n    s = _bytes_from_decode_data(s)\n  File "C:\\Python\\Python310\\lib\\base64.py", line 45, in _bytes_from_decode_data\n    raise TypeError("argument should be a bytes-like object or ASCII "\nTypeError: argument should be a bytes-like object or ASCII string, not \'NoneType\'\n'
2025-09-05 13:07:00.250893,Projector,Command,'UpdatePower,None'
2025-09-05 13:07:00.250893,Projector,API,To Device,'~00150 1\r'
2025-09-05 13:07:00.330213,DEBUG,Print,'EXCEPTION:__InterfaceWrapper:Update:Projector:Traceback (most recent call last):\n  File "c:\\Users\\manyr\\OneDrive\\Desktop\\RD\\DEV\\git repo\\Extron-IPCP-Link\\ServerLib\\source\\tools.py", line 1458, in __replacement_update\n    method(None, qualifier)\n  File "c:\\Users\\manyr\\OneDrive\\Desktop\\RD\\DEV\\git repo\\Extron-IPCP-Link\\ServerLib\\source\\opto_vp_UHD60_v1_0_1_0.py", line 193, in UpdatePower\n    res = self.__UpdateHelper(\'Power\', PowerCmdString, value, qualifier)\n  File "c:\\Users\\manyr\\OneDrive\\Desktop\\RD\\DEV\\git repo\\Extron-IPCP-Link\\ServerLib\\source\\opto_vp_UHD60_v1_0_1_0.py", line 261, in __UpdateHelper\n    res = self.SendAndWait(commandstring, self.DefaultResponseTimeout, deliTag=b\'\\r\')\n  File "c:\\Users\\manyr\\OneDrive\\Desktop\\RD\\DEV\\git repo\\Extron-IPCP-Link\\ServerLib\\source\\tools.py", line 1488, in SendAndWait\n    ret = self.__interface.SendAndWait(commandstring,timeout,**args)\n  File "c:\\Users\\manyr\\OneDrive\\Desktop\\RD\\DEV\\git repo\\Extron-IPCP-Link\\ServerLib\\source\\extronlib\\interface\\EthernetClientInterface.py", line 670, in SendAndWait\n    return self.__ECI.SendAndWait(data,timeout,deliTag,deliRex,deliLen)\n  File "c:\\Users\\manyr\\OneDrive\\Desktop\\RD\\DEV\\git repo\\Extron-IPCP-Link\\ServerLib\\source\\extronlib\\interface\\EthernetClientInterface.py", line 202, in SendAndWait\n    return base64.b64decode(res)\n  File "C:\\Python\\Python310\\lib\\base64.py", line 80, in b64decode\n    s = _bytes_from_decode_data(s)\n  File "C:\\Python\\Python310\\lib\\base64.py", line 45, in _bytes_from_decode_data\n    raise TypeError("argument should be a bytes-like object or ASCII "\nTypeError: argument should be a bytes-like object or ASCII string, not \'NoneType\'\n'
2025-09-05 13:07:10.350957,Projector,Command,'UpdatePower,None'
2025-09-05 13:07:10.350957,Projector,API,To Device,'~00150 1\r'
2025-09-05 13:07:10.442035,DEBUG,Print,'EXCEPTION:__InterfaceWrapper:Update:Projector:Traceback (most recent call last):\n  File "c:\\Users\\manyr\\OneDrive\\Desktop\\RD\\DEV\\git repo\\Extron-IPCP-Link\\ServerLib\\source\\tools.py", line 1458, in __replacement_update\n    method(None, qualifier)\n  File "c:\\Users\\manyr\\OneDrive\\Desktop\\RD\\DEV\\git repo\\Extron-IPCP-Link\\ServerLib\\source\\opto_vp_UHD60_v1_0_1_0.py", line 193, in UpdatePower\n    res = self.__UpdateHelper(\'Power\', PowerCmdString, value, qualifier)\n  File "c:\\Users\\manyr\\OneDrive\\Desktop\\RD\\DEV\\git repo\\Extron-IPCP-Link\\ServerLib\\source\\opto_vp_UHD60_v1_0_1_0.py", line 261, in __UpdateHelper\n    res = self.SendAndWait(commandstring, self.DefaultResponseTimeout, deliTag=b\'\\r\')\n  File "c:\\Users\\manyr\\OneDrive\\Desktop\\RD\\DEV\\git repo\\Extron-IPCP-Link\\ServerLib\\source\\tools.py", line 1488, in SendAndWait\n    ret = self.__interface.SendAndWait(commandstring,timeout,**args)\n  File "c:\\Users\\manyr\\OneDrive\\Desktop\\RD\\DEV\\git repo\\Extron-IPCP-Link\\ServerLib\\source\\extronlib\\interface\\EthernetClientInterface.py", line 670, in SendAndWait\n    return self.__ECI.SendAndWait(data,timeout,deliTag,deliRex,deliLen)\n  File "c:\\Users\\manyr\\OneDrive\\Desktop\\RD\\DEV\\git repo\\Extron-IPCP-Link\\ServerLib\\source\\extronlib\\interface\\EthernetClientInterface.py", line 202, in SendAndWait\n    return base64.b64decode(res)\n  File "C:\\Python\\Python310\\lib\\base64.py", line 80, in b64decode\n    s = _bytes_from_decode_data(s)\n  File "C:\\Python\\Python310\\lib\\base64.py", line 45, in _bytes_from_decode_data\n    raise TypeError("argument should be a bytes-like object or ASCII "\nTypeError: argument should be a bytes-like object or ASCII string, not \'NoneType\'\n'
2025-09-05 13:07:20.464852,Projector,Command,'UpdatePower,None'
2025-09-05 13:07:20.464852,Projector,API,To Device,'~00150 1\r'
